Id,Sales
523,7887.084666666667
524,7688.521333333333
525,7828.100869047617
526,4147.082
527,3818.9956666666667
528,8915.126666666669
529,6256.620500000001
530,8596.225166666665
531,7301.239166666667
532,6029.480166666664
533,8677.27088095238
534,6762.349928571428
535,7159.630285714286
536,7688.436976190477
537,6218.507833333333
538,9255.409833333333
539,10794.594761904762
540,7804.0379047619035
541,4916.8825
542,5376.1106666666665
543,3885.6635000000006
544,0.0
545,8717.5145
546,7933.2498809523795
547,8599.68
548,8907.751630952383
549,9374.251261904765
550,9129.810476190476
551,10309.62338888889
552,4920.392761904763
553,6279.524285714284
554,5969.656452380952
555,7812.284166666667
556,7061.833833333333
557,7238.339999999999
558,7472.738404761904
559,8739.791333333333
560,7762.604999999999
561,7264.669571428572
562,6118.177678571428
563,5053.517857142857
564,5009.4675
565,10235.199571428571
566,9315.04369047619
567,7828.620333333334
568,15366.316166666662
569,6670.912333333333
570,5599.962023809524
571,6026.353428571428
572,8375.729
573,8967.72592857143
574,6694.6575
575,8069.107666666666
576,7698.4025
577,5624.5575
578,7178.646
579,6071.451749999999
580,5577.198
581,5766.843083333332
582,4225.96475
583,5368.776999999999
584,9345.84683333333
585,16357.012999999999
586,7050.583976190476
587,5022.677500000001
588,6984.240166666667
589,4336.795
590,6370.595404761905
591,4535.420166666667
592,9077.736904761905
593,8209.513666666668
594,6243.165666666667
595,14126.636666666667
596,11271.937738095237
597,6310.147166666667
598,7062.133666666666
599,3960.215833333333
600,6201.7555
601,5462.482
602,6927.432166666666
603,4825.447714285715
604,4268.537833333334
605,4903.653738095238
606,5314.851666666667
607,8095.882999999999
608,7076.3031666666675
609,3588.7789166666666
610,7042.3325
611,8030.521761904761
612,8507.940166666665
613,5040.671333333333
614,4365.202499999999
615,8614.751583333336
616,7256.408071428575
617,9069.434666666666
618,4935.931333333333
619,5221.879000000001
620,7055.876666666666
621,5686.816666666667
622,5476.97830952381
623,5960.262333333333
624,8543.093666666666
625,8992.078666666666
626,9109.670809523808
627,6010.49
628,4240.219666666666
629,5590.892
630,8599.117166666667
631,4929.158178571428
632,6477.659333333332
633,6556.753333333332
634,8790.66875
635,7539.788166666665
636,6606.633166666666
637,7727.668119047619
638,6728.344750000001
639,8895.416000000001
640,6150.524166666666
641,14403.315333333334
642,6177.823
643,5230.8625
644,5200.571309523809
645,4446.715
646,7252.160238095238
647,9427.132749999999
648,4377.372833333333
649,4952.8295
650,10268.177166666668
651,6655.781523809524
652,6613.226047619046
653,7947.771666666667
654,6543.11
655,6315.012666666666
656,4814.767833333333
657,8945.258238095239
658,5749.278333333334
659,7690.846666666667
660,7404.841666666666
661,6413.2631666666675
662,6297.000833333335
663,6019.771166666667
664,3755.127
665,9022.294023809523
666,8907.961833333333
667,4663.163166666666
668,7426.108666666667
669,7168.5845
670,4922.161
671,8824.295833333334
672,6700.6568809523815
673,9213.400833333335
674,4862.616666666667
675,5143.6925
676,6167.825500000001
677,0.0
678,7053.870666666668
679,4404.722333333334
680,6067.6466666666665
681,4770.543333333333
682,5338.131166666666
683,6220.60725
684,6793.512833333334
685,6947.527666666666
686,8805.360666666667
687,5419.315
688,7691.788333333333
689,7728.746690476189
690,8659.82675
691,8988.938333333335
692,6940.854166666666
693,3595.2043333333336
694,5769.146773809525
695,7357.805333333334
696,6065.517142857143
697,9035.048833333332
698,6570.886452380952
699,6833.151833333332
700,11102.3
701,6895.334333333333
702,4645.652
703,7266.940416666665
704,10245.811785714288
705,5272.2384999999995
706,8554.283333333333
707,10660.5375
708,9235.953559523812
709,4790.774666666667
710,6676.615
711,6251.695805555555
712,8503.912492063491
713,7431.636083333333
714,4751.269023809525
715,6110.175
716,7326.632738095237
717,6786.683500000001
718,7810.905119047619
719,6139.261833333332
720,6430.323404761905
721,5145.935166666666
722,6222.289000000001
723,6891.464166666667
724,6720.484476190476
725,6317.85
726,7073.608952380952
727,8903.753499999999
728,5984.95088095238
729,6834.344309523813
730,6567.1956666666665
731,6444.765428571427
732,5858.246666666668
733,4326.3279999999995
734,4068.2163333333338
735,7143.256833333334
736,7301.419666666667
737,5124.261666666667
738,7936.852666666666
739,7194.933428571428
740,6565.972333333334
741,5657.79580952381
742,3858.4019999999996
743,7323.514166666665
744,6332.8155
745,6445.891666666666
746,9434.325666666666
747,8559.709
748,4469.053642857143
749,8986.934666666666
750,4060.7208333333338
751,3379.175
752,7892.096761904762
753,9799.262452380952
754,7962.612833333334
755,7072.0885
756,6267.545119047619
757,6954.277666666669
758,8660.349833333334
759,5868.376333333333
760,7804.621333333333
761,5768.555666666668
762,5146.045476190477
763,5429.992976190476
764,5637.531833333334
765,5590.9355
766,4804.113500000001
767,4927.28
768,4197.182
769,8847.7115
770,7321.294333333333
771,6843.416238095238
772,6328.884666666667
773,7299.841714285714
774,6165.958333333332
775,5630.207023809523
776,8870.848166666665
777,8314.11073809524
778,7556.485444444447
779,4033.246666666667
780,12437.85923809524
781,6960.762833333333
782,5729.0559523809525
783,9642.275333333335
784,8058.6975
785,7444.773166666668
786,5695.286833333334
787,7367.316000000001
788,9286.904380952381
789,11021.847880952379
790,4671.198333333334
791,4978.1201666666675
792,5311.952857142856
793,6951.429777777779
794,6725.658619047619
795,7595.517999999999
796,8911.627000000002
797,7909.160166666668
798,4358.015
799,6095.33
800,9051.4955
801,4685.9425
802,7331.975404761905
803,5798.336995670995
804,7497.7325
805,7584.51
806,7585.8825
807,9050.52773809524
808,6302.1253333333325
809,6346.912857142856
810,6552.116999999999
811,7270.944333333332
812,8813.133833333331
813,7863.838619047619
814,7906.2465
815,6461.178833333333
816,4604.7177142857145
817,9491.991166666667
818,7683.430833333335
819,10484.222666666663
820,9090.784999999998
821,4021.4908333333333
822,6372.394761904762
823,6337.419547619048
824,8058.790380952384
825,8337.912428571428
826,4118.593999999999
827,4583.943
828,7665.194333333334
829,8722.900833333333
830,9318.218777777778
831,5263.944333333334
832,5993.749166666667
833,6640.408333333334
834,6587.258666666667
835,6247.744500000001
836,9357.184500000001
837,8900.233904761904
838,9885.329151515149
839,6802.340976190476
840,5704.081250000001
841,0.0
842,9045.5125
843,5507.804190476189
844,10566.697999999999
845,9224.078999999998
846,5409.206499999999
847,5384.667761904761
848,5329.882428571428
849,5077.691166666667
850,5687.30788095238
851,5896.283333333333
852,5325.800666666666
853,8513.12807142857
854,7305.597333333333
855,24348.911666666667
856,6739.944
857,4590.200666666667
858,8348.691166666664
859,9691.371166666668
860,6607.2625
861,7239.846619047619
862,5741.041
863,8894.554333333335
864,8268.774666666666
865,7952.0435
866,5998.562000000001
867,6784.078
868,7990.123333333335
869,7440.347166666666
870,7716.557857142858
871,5549.339285714286
872,5469.915952380953
873,5759.570999999999
874,10260.219666666666
875,11038.561166666666
876,10979.187166666668
877,7924.298666666667
878,4997.22480952381
879,5977.862833333334
880,5796.457166666667
881,7822.9108809523805
882,10340.722
883,10315.871333333333
884,6240.937166666666
885,5558.957666666667
886,4910.2067380952385
887,5252.906666666668
888,11677.820333333335
889,7611.616666666668
890,5162.141
891,5229.8965
892,8358.090833333334
893,3845.3658333333324
894,7666.641261904762
895,4115.259166666667
896,4632.4901666666665
897,5710.035595238096
898,5744.914761904762
899,7549.065833333334
900,8955.275952380953
901,5497.0571666666665
902,6925.187666666666
903,7409.818499999999
904,10801.395666666667
905,5523.090833333333
906,7970.154714285715
907,7729.835833333334
908,9309.442333333334
909,6137.350928571429
910,10327.229666666666
911,9315.746666666666
912,4704.799
913,7080.751333333332
914,5810.925
915,6517.5575
916,7394.908333333333
917,5282.284023809524
918,7194.551666666667
919,7119.776333333333
920,9425.544
921,4201.691666666667
922,14652.026000000002
923,5476.081488095239
924,6893.867380952381
925,9532.388333333332
926,6276.113357142857
927,5930.503
928,6410.30611904762
929,7460.175023809525
930,5585.877833333333
931,5648.216833333334
932,7693.69
933,7674.052333333334
934,8432.814571428573
935,5105.246833333334
936,6690.141166666667
937,7703.902500000001
938,6665.4253333333345
939,5106.144833333334
940,6305.078333333333
941,5900.172666666666
942,5851.227000000001
943,5507.282500000001
944,4161.3279999999995
945,8400.385
946,6813.617666666669
947,6847.552333333334
948,8167.663666666669
949,4844.967904761905
950,6247.825833333332
951,6171.467166666666
952,7625.591666666667
953,7707.745
954,5026.617166666667
955,4918.044738095238
956,5263.0277380952375
957,6055.604166666668
958,6098.685
959,8470.03361904762
960,8257.749666666667
961,7687.080833333333
962,5734.207666666668
963,4865.7075
964,7583.295
965,7648.7125000000015
966,8267.582
967,8273.601999999999
968,8541.383999999998
969,8477.561857142857
970,8937.809666666666
971,6892.34119047619
972,8344.978000000001
973,8114.2651428571435
974,7713.407000000001
975,10707.598595238094
976,7824.671666666666
977,7813.130666666667
978,5838.4475
979,7617.754
980,8146.301333333333
981,6932.585571428571
982,5518.330666666669
983,5814.776500000002
984,8396.9925
985,6126.362000000001
986,5264.3814999999995
987,8815.524
988,8619.9885
989,8387.538166666667
990,6419.094
991,5809.643666666666
992,7969.2285
993,7327.056666666666
994,7292.919333333332
995,5326.960833333333
996,5414.921166666667
997,6508.6305
998,6601.175499999999
999,6087.854833333333
1000,5195.107
1001,8781.112333333334
1002,8671.634833333334
1003,8504.307166666667
1004,7657.260880952382
1005,6614.785833333332
1006,5405.588166666667
1007,11277.781833333336
1008,7840.573952380953
1009,8295.61
1010,8251.682071428573
1011,4882.685285714286
1012,5870.924000000002
1013,7545.424976190476
1014,7726.938166666669
1015,12728.675190476191
1016,6390.783333333335
1017,3236.3391666666666
1018,6070.450571428572
1019,9257.1885
1020,9169.804
1021,8472.598404761904
1022,7586.609380952382
1023,4802.111666666667
1024,4816.4875
1025,3562.011166666666
1026,5521.228999999999
1027,6264.588
1028,7540.031261904761
1029,7865.861666666667
1030,9300.144166666667
1031,8277.204666666667
1032,8738.413333333332
1033,8225.747333333333
1034,7048.72134920635
1035,9329.844000000001
1036,11520.886071428571
1037,6144.9361666666655
1038,8339.574452380952
1039,5213.499333333333
1040,6912.7324285714285
1041,3821.4378095238103
1042,5605.913452380953
1043,5775.557357142858
1044,9527.350666666667
1045,7570.635642857142
1046,8829.302
1047,8356.095666666668
1048,5638.919000000002
1049,8901.013333333334
1050,19158.693666666666
1051,11310.69733333333
1052,5882.819023809523
1053,2850.546666666667
1054,6392.774285714284
1055,10021.757166666666
1056,5822.7817380952365
1057,12640.20183333333
1058,18867.657857142858
1059,13032.064357142855
1060,5208.648
1061,7587.961333333333
1062,5783.760654761905
1063,10850.8675
1064,6915.921666666667
1065,7883.20438095238
1066,4095.3895
1067,4258.394333333333
1068,5635.882166666668
1069,7979.186666666668
1070,8447.362500000001
1071,5977.420523809524
1072,5982.3710238095255
1073,5792.741166666666
1074,5866.7285833333335
1075,5787.36
1076,6636.927333333334
1077,5918.34269047619
1078,5945.7908333333335
1079,8132.234
1080,7043.885666666668
1081,6057.172583333334
1082,7278.109166666666
1083,7069.2839047619045
1084,7122.727238095238
1085,7489.032999999999
1086,7359.3279999999995
1087,6129.151000000001
1088,4182.377166666667
1089,6930.591166666666
1090,7273.837666666666
1091,5776.507333333334
1092,5312.854715367966
1093,9668.186833333333
1094,7212.3116666666665
1095,9711.137261904762
1096,6746.3369999999995
1097,5524.498666666667
1098,5606.182000000002
1099,4805.491166666667
1100,9626.438
1101,7979.06219047619
1102,7852.705666666667
1103,15278.500023809525
1104,7174.398
1105,6870.705095238095
1106,5011.905333333333
1107,5086.099666666668
1108,6957.629333333334
1109,4184.7356666666665
1110,5850.098666666667
1111,11063.063166666667
1112,5423.850595238095
1113,17258.516166666668
1114,14606.263666666668
1115,4724.990000000001
1116,6596.367999999999
1117,6343.229333333333
1118,7379.185214285715
1119,6086.881666666666
1120,8502.308166666668
1121,7539.924976190477
1122,9929.018952380951
1123,7364.449071428569
1124,7659.096928571429
1125,4983.120428571428
1126,6234.440321428571
1127,6495.141500000001
1128,6009.941
1129,6332.621
1130,5945.513476190475
1131,8637.903666666665
1132,9893.661333333332
1133,6011.689833333333
1134,11282.645619047616
1135,6640.0825
1136,11913.7675
1137,5557.047666666666
1138,5901.479833333334
1139,6449.0525
1140,10300.063666666665
1141,6705.826999999999
1142,7166.999499999997
1143,6961.307
1144,9404.331857142857
1145,4427.519166666667
1146,8737.427500000002
1147,6934.355499999998
1148,4281.962166666666
1149,16077.878785714283
1150,17576.085
1151,8821.772380952381
1152,7155.563000000002
1153,9896.808166666668
1154,11692.251499999997
1155,12075.504357142858
1156,6123.623928571428
1157,8065.190261904761
1158,6010.6375
1159,7992.146333333333
1160,4127.389500000001
1161,6109.348261904761
1162,5893.6236666666655
1163,5932.953428571428
1164,8256.819
1165,5269.136166666667
1166,5212.340166666666
1167,7099.573666666666
1168,5757.037809523809
1169,4613.793666666666
1170,5388.431666666667
1171,7878.139833333334
1172,8627.872666666664
1173,8499.654880952381
1174,6323.676916666665
1175,5541.18719047619
1176,6372.378333333334
1177,12145.31123809524
1178,8778.903666666667
1179,5680.388642857142
1180,5207.6352857142865
1181,8046.221
1182,4961.7775
1183,7046.527976190477
1184,3705.615690476191
1185,5945.5875
1186,6807.105071428573
1187,6290.377666666667
1188,8054.9175
1189,9511.598666666667
1190,9700.188666666669
1191,13075.247119047619
1192,6883.527833333332
1193,7841.980499999998
1194,3376.1740952380956
1195,5605.627928571427
1196,7055.294880952383
1197,4451.9995
1198,8762.156666666666
1199,6014.8595000000005
1200,5232.050333333333
1201,9142.519547619046
1202,11354.947666666667
1203,7274.164000000001
1204,5762.105333333333
1205,5737.2025
1206,10628.647857142856
1207,8764.579444444444
1208,6148.264
1209,5906.404333333334
1210,6901.356428571427
1211,10512.667833333333
1212,4855.6396904761905
1213,6564.359166666666
1214,8267.945
1215,9326.417333333331
1216,13915.350023809522
1217,5154.641523809523
1218,16940.710833333338
1219,13225.873499999998
1220,5465.452666666667
1221,3572.6256666666673
1222,6546.958
1223,6914.500714285715
1224,5270.469499999999
1225,6748.3814999999995
1226,6301.621000000002
1227,4778.546166666666
1228,7249.596166666667
1229,3952.638476190477
1230,8484.872833333333
1231,7354.748
1232,7867.643
1233,8889.005357142854
1234,4747.950833333333
1235,9518.314666666667
1236,8490.438166666665
1237,5538.502523809525
1238,5337.934428571429
1239,8935.847738095239
1240,10525.583999999999
1241,6459.9425
1242,4855.965666666667
1243,8675.991928571426
1244,8563.4575
1245,7301.736499999999
1246,6555.583166666666
1247,9083.171333333334
1248,5505.071333333333
1249,5840.791833333335
1250,12844.497952380952
1251,8571.006833333335
1252,6613.325039682542
1253,6343.888333333333
1254,6043.168904761905
1255,5101.56
1256,3956.245047619048
1257,5018.97
1258,6409.5143333333335
1259,9133.951833333334
1260,11244.8225
1261,12000.691238095238
1262,8104.921166666667
1263,6965.101047619048
1264,5411.2316666666675
1265,10689.058666666668
1266,10513.134333333333
1267,9222.654
1268,9108.2955
1269,8616.38083333333
1270,5737.0311111111105
1271,3947.7884999999997
1272,6962.376214285714
1273,6514.39254761905
1274,6449.773380952381
1275,6453.006547619049
1276,3354.177
1277,12311.957666666669
1278,11280.023555555557
1279,5455.99
1280,5146.615833333332
1281,5975.306833333332
1282,7042.805833333334
1283,9281.468333333332
1284,6250.584
1285,5552.737476190476
1286,5376.554309523807
1287,5327.185833333334
1288,3334.4905000000003
1289,7039.4812142857145
1290,16706.966547619046
1291,5644.0314761904765
1292,5880.794833333334
1293,8043.725809523808
1294,5757.449833333333
1295,6023.059000000001
1296,4906.550833333334
1297,4427.961500000001
1298,5604.739642857145
1299,7258.389777777778
1300,6112.226214285714
1301,8345.903642857142
1302,7269.202166666667
1303,4977.3175
1304,8953.178000000002
1305,8690.466547619048
1306,9877.68166666667
1307,6122.463000000001
1308,7029.214666666667
1309,5120.505833333334
1310,5624.74307142857
1311,17165.345833333336
1312,14449.994976190475
1313,6488.955833333335
1314,5818.919
1315,4789.3975
1316,5979.002071428571
1317,4561.81
1318,10202.293333333333
1319,5172.621666666667
1320,5515.669190476191
1321,7543.95995238095
1322,4768.483666666667
1323,6505.4856666666665
1324,7527.770666666666
1325,7554.668166666666
1326,6900.1637619047615
1327,4225.3872142857135
1328,5091.009642857142
1329,6282.797285714287
1330,9146.380000000001
1331,8394.618595238095
1332,6546.9890000000005
1333,5985.593238095237
1334,7600.2202777777775
1335,6767.012500000001
1336,0.0
1337,7359.115666666667
1338,7711.092
1339,7018.371666666666
1340,6200.680833333334
1341,6847.257333333334
1342,6719.828880952381
1343,5842.710833333334
1344,6556.2045
1345,6484.699333333335
1346,6360.887333333334
1347,7674.2387023809515
1348,5464.188500000001
1349,5026.493
1350,12444.451226190475
1351,6510.717214285715
1352,3897.1859999999997
1353,8309.059047619048
1354,8527.848476190475
1355,10894.794071428572
1356,8503.368333333334
1357,6541.628833333332
1358,4968.752388888889
1359,7743.715
1360,5929.520666666666
1361,9288.503
1362,3713.3466666666664
1363,6723.76688095238
1364,6510.338952380953
1365,6033.735
1366,5977.471285714286
1367,7482.4141666666665
1368,8738.471738095239
1369,5483.960095238095
1370,8499.35
1371,6995.753333333332
1372,9071.003
1373,7677.453333333334
1374,8464.69092857143
1375,8448.384452380953
1376,7776.191833333333
1377,9027.495
1378,3717.79880952381
1379,7940.865
1380,7775.893571428573
1381,7470.858619047619
1382,4476.624238095238
1383,3724.376666666666
1384,9377.557
1385,7056.841833333332
1386,9125.06442857143
1387,6935.29
1388,6046.508095238095
1389,8359.028333333332
1390,6823.37788888889
1391,6720.469
1392,7448.048440476192
1393,6158.394833333333
1394,9558.832333333334
1395,11388.270833333332
1396,8051.109238095238
1397,4631.1925
1398,5242.894761904762
1399,3836.057071428571
1400,0.0
1401,8745.452833333333
1402,7902.461571428573
1403,9170.027999999998
1404,9313.231238095235
1405,9750.131357142855
